"ID","Date","Time","Number","zona","luce","mean_temperature","weekend_festive","rain","season"
730,2021-07-08,"Noon",26,"white",1,26,0,0,"summer"
731,2021-07-08,"Evening",18,"white",1,26,0,0,"summer"
732,2021-07-09,"Morning",13,"white",1,24,0,0,"summer"
733,2021-07-09,"Noon",27,"white",1,24,0,0,"summer"
734,2021-07-09,"Evening",35,"white",1,24,0,0,"summer"
735,2021-07-10,"Morning",8,"white",1,26,1,0,"summer"
736,2021-07-10,"Noon",27,"white",1,26,1,0,"summer"
737,2021-07-11,"Morning",5,"white",1,27,1,0,"summer"
738,2021-07-12,"Morning",17,"white",1,26,0,0,"summer"
739,2021-07-12,"Noon",21,"white",1,26,0,0,"summer"
740,2021-07-12,"Evening",24,"white",1,26,0,0,"summer"
741,2021-07-13,"Morning",15,"white",1,25,0,0.2,"summer"
742,2021-07-13,"Noon",32,"white",1,25,0,0.2,"summer"
743,2021-07-13,"Evening",28,"white",1,25,0,0.2,"summer"
744,2021-07-15,"Morning",17,"white",1,23,0,0,"summer"
745,2021-07-15,"Noon",34,"white",1,23,0,0,"summer"
746,2021-07-15,"Evening",32,"white",1,23,0,0,"summer"
747,2021-07-16,"Morning",13,"white",1,22,1,1,"summer"
748,2021-07-16,"Noon",41,"white",1,22,1,1,"summer"
749,2021-07-16,"Evening",31,"white",1,22,1,1,"summer"
750,2021-07-17,"Morning",7,"white",1,24,1,0,"summer"
751,2021-07-17,"Noon",34,"white",1,24,1,0,"summer"
752,2021-07-17,"Evening",57,"white",1,24,1,0,"summer"
753,2021-07-18,"Morning",5,"white",1,26,1,0,"summer"
754,2021-07-18,"Noon",39,"white",1,26,1,0,"summer"
755,2021-07-18,"Evening",37,"white",1,26,1,0,"summer"
756,2021-07-22,"Morning",10,"white",1,25,0,3.8,"summer"
757,2021-07-22,"Noon",19,"white",1,25,0,3.8,"summer"
758,2021-07-22,"Evening",31,"white",1,25,0,3.8,"summer"
759,2021-07-24,"Morning",8,"white",1,26,1,0,"summer"
760,2021-07-24,"Noon",34,"white",1,26,1,0,"summer"
761,2021-07-24,"Evening",39,"white",1,26,1,0,"summer"
762,2021-07-25,"Morning",11,"white",1,26,1,0,"summer"
763,2021-07-25,"Noon",47,"white",1,26,1,0,"summer"
764,2021-07-26,"Morning",7,"white",1,25,0,0,"summer"
765,2021-07-26,"Noon",43,"white",1,25,0,0,"summer"
766,2021-07-26,"Evening",30,"white",1,25,0,0,"summer"
767,2021-07-27,"Morning",15,"white",1,23,0,4.2,"summer"
768,2021-07-27,"Noon",43,"white",1,23,0,4.2,"summer"
769,2021-07-27,"Evening",50,"white",1,23,0,4.2,"summer"
770,2021-07-28,"Morning",11,"white",1,24,0,0.2,"summer"
771,2021-07-28,"Noon",32,"white",1,24,0,0.2,"summer"
772,2021-07-28,"Evening",35,"white",1,24,0,0.2,"summer"
773,2021-07-29,"Morning",12,"white",1,26,0,0,"summer"
774,2021-07-29,"Noon",42,"white",1,26,0,0,"summer"
775,2021-07-29,"Evening",20,"white",1,26,0,0,"summer"
776,2021-07-30,"Evening",38,"white",1,27,0,0,"summer"
777,2021-07-31,"Morning",10,"white",1,26,1,0,"summer"
778,2021-07-31,"Noon",44,"white",1,26,1,0,"summer"
779,2021-07-31,"Evening",23,"white",1,26,1,0,"summer"
780,2021-08-01,"Morning",5,"white",1,24,1,0,"summer"
781,2021-08-01,"Noon",36,"white",1,24,1,0,"summer"
782,2021-08-01,"Evening",33,"white",1,24,1,0,"summer"
783,2021-08-10,"Morning",8,"white",1,26,0,0,"summer"
784,2021-08-10,"Noon",39,"white",1,26,0,0,"summer"
785,2021-08-10,"Evening",23,"white",1,26,0,0,"summer"
786,2021-08-11,"Morning",7,"white",1,28,0,0,"summer"
787,2021-08-12,"Morning",11,"white",1,27,0,0,"summer"
788,2021-08-12,"Noon",34,"white",1,27,0,0,"summer"
789,2021-08-12,"Evening",32,"white",1,27,0,0,"summer"
790,2021-08-13,"Morning",16,"white",1,28,0,0,"summer"
791,2021-08-13,"Noon",32,"white",1,28,0,0,"summer"
792,2021-08-14,"Morning",9,"white",1,29,1,0,"summer"
793,2021-08-14,"Noon",35,"white",1,29,1,0,"summer"
794,2021-08-14,"Evening",29,"white",1,29,1,0,"summer"
795,2021-08-15,"Morning",6,"white",1,28,1,0,"summer"
796,2021-08-15,"Noon",39,"white",1,28,1,0,"summer"
797,2021-08-16,"Morning",6,"white",1,26,0,2,"summer"
798,2021-08-16,"Noon",36,"white",1,26,0,2,"summer"
799,2021-08-16,"Evening",33,"white",1,26,0,2,"summer"
800,2021-08-17,"Morning",23,"white",1,24,0,0,"summer"
801,2021-08-17,"Noon",49,"white",1,24,0,0,"summer"
802,2021-08-17,"Evening",23,"white",1,24,0,0,"summer"
803,2021-08-18,"Morning",7,"white",1,23,0,0,"summer"
804,2021-08-18,"Evening",43,"white",1,23,0,0,"summer"
805,2021-08-19,"Noon",50,"white",1,24,0,0,"summer"
806,2021-08-19,"Evening",19,"white",1,24,0,0,"summer"
807,2021-08-21,"Morning",5,"white",1,25,1,0,"summer"
808,2021-08-21,"Noon",29,"white",1,25,1,0,"summer"
809,2021-08-21,"Evening",34,"white",1,25,1,0,"summer"
810,2021-08-23,"Morning",9,"white",1,22,0,3.6,"summer"
811,2021-08-23,"Noon",40,"white",1,22,0,3.6,"summer"
812,2021-08-23,"Evening",51,"white",1,22,0,3.6,"summer"
813,2021-08-24,"Morning",7,"white",1,23,0,0,"summer"
814,2021-08-24,"Noon",45,"white",1,23,0,0,"summer"
815,2021-08-25,"Evening",25,"white",1,22,0,0,"summer"
816,2021-08-27,"Morning",19,"white",1,19,0,3.6,"summer"
817,2021-08-27,"Noon",33,"white",1,19,0,3.6,"summer"
818,2021-08-27,"Evening",48,"white",1,19,0,3.6,"summer"
819,2021-08-28,"Morning",10,"white",1,20,1,0,"summer"
820,2021-08-28,"Noon",31,"white",1,20,1,0,"summer"
821,2021-09-08,"Morning",12,"white",1,22,0,0,"summer"
822,2021-09-08,"Evening",35,"white",1,22,0,0,"summer"
823,2021-09-09,"Morning",7,"white",1,21,0,0,"summer"
824,2021-09-09,"Noon",34,"white",1,21,0,0,"summer"
825,2021-09-09,"Evening",36,"white",1,21,0,0,"summer"
826,2021-09-10,"Morning",11,"white",1,20,0,0,"summer"
827,2021-09-10,"Noon",37,"white",1,20,0,0,"summer"
828,2021-09-11,"Morning",9,"white",1,21,1,0,"summer"
829,2021-09-11,"Noon",48,"white",1,21,1,0,"summer"
830,2021-09-12,"Morning",6,"white",1,22,1,0,"summer"
831,2021-09-12,"Noon",59,"white",1,22,1,0,"summer"
832,2021-09-12,"Evening",30,"white",1,22,1,0,"summer"
833,2021-09-13,"Evening",30,"white",1,23,0,0,"summer"
834,2021-09-14,"Morning",22,"white",1,23,0,0,"summer"
835,2021-09-14,"Noon",27,"white",1,23,0,0,"summer"
836,2021-09-15,"Morning",19,"white",1,23,0,0,"summer"
837,2021-09-15,"Evening",30,"white",1,23,0,0,"summer"
838,2021-09-16,"Morning",14,"white",1,21,0,1.6,"summer"
839,2021-09-16,"Noon",9,"white",1,21,0,1.6,"summer"
840,2021-09-16,"Evening",28,"white",1,21,0,1.6,"summer"
841,2021-09-17,"Morning",21,"white",1,21,0,5,"summer"
842,2021-09-17,"Noon",40,"white",1,21,0,5,"summer"
843,2021-09-17,"Evening",37,"white",1,21,0,5,"summer"
844,2021-09-18,"Morning",7,"white",1,21,1,0,"summer"
845,2021-09-18,"Noon",32,"white",1,21,1,0,"summer"
846,2021-09-19,"Morning",7,"white",1,19,1,0.6,"summer"
847,2021-09-19,"Noon",42,"white",1,19,1,0.6,"summer"
848,2021-09-20,"Morning",6,"white",1,19,0,0,"summer"
849,2021-09-20,"Noon",28,"white",1,19,0,0,"summer"
850,2021-09-20,"Evening",29,"white",1,19,0,0,"summer"
851,2021-09-22,"Morning",17,"white",1,18,0,0,"summer"
852,2021-09-22,"Noon",38,"white",1,18,0,0,"summer"
853,2021-09-22,"Evening",25,"white",1,18,0,0,"summer"
854,2021-09-23,"Morning",20,"white",1,18,0,0,"autumn"
855,2021-09-23,"Noon",21,"white",1,18,0,0,"autumn"
856,2021-09-24,"Morning",10,"white",1,19,0,0,"autumn"
857,2021-09-24,"Noon",42,"white",1,19,0,0,"autumn"
858,2021-09-24,"Evening",34,"white",1,19,0,0,"autumn"
859,2021-09-25,"Morning",2,"white",1,20,1,0,"autumn"
860,2021-09-25,"Noon",54,"white",1,20,1,0,"autumn"
861,2021-09-25,"Evening",42,"white",1,20,1,0,"autumn"
862,2021-09-26,"Morning",8,"white",1,20,1,3.8,"autumn"
863,2021-09-26,"Noon",34,"white",1,20,1,3.8,"autumn"
864,2021-09-26,"Evening",18,"white",1,20,1,3.8,"autumn"
865,2021-09-29,"Morning",19,"white",1,21,0,0,"autumn"
866,2021-09-29,"Noon",32,"white",1,21,0,0,"autumn"
867,2021-09-29,"Evening",27,"white",1,21,0,0,"autumn"
868,2021-10-01,"Morning",9,"white",1,17,0,0,"autumn"
869,2021-10-01,"Noon",42,"white",1,17,0,0,"autumn"
870,2021-10-01,"Evening",47,"white",1,17,0,0,"autumn"
871,2021-10-02,"Morning",4,"white",1,17,1,0,"autumn"
872,2021-10-02,"Noon",50,"white",1,17,1,0,"autumn"
873,2021-10-02,"Evening",47,"white",1,17,1,0,"autumn"
874,2021-10-03,"Morning",6,"white",1,19,1,0,"autumn"
875,2021-10-03,"Noon",41,"white",1,19,1,0,"autumn"
876,2021-10-03,"Evening",34,"white",1,19,1,0,"autumn"
877,2021-10-06,"Morning",11,"white",1,17,0,6.2,"autumn"
878,2021-10-06,"Noon",30,"white",1,17,0,6.2,"autumn"
879,2021-10-08,"Morning",9,"white",1,16,0,0,"autumn"
880,2021-10-08,"Noon",50,"white",1,16,0,0,"autumn"
881,2021-10-08,"Evening",57,"white",1,16,0,0,"autumn"
882,2021-10-09,"Morning",12,"white",1,14,1,0,"autumn"
883,2021-10-09,"Noon",49,"white",1,14,1,0,"autumn"
884,2021-10-09,"Evening",59,"white",1,14,1,0,"autumn"
885,2021-10-10,"Morning",3,"white",1,12,1,0,"autumn"
886,2021-10-10,"Noon",75,"white",1,12,1,0,"autumn"
887,2021-10-10,"Evening",39,"white",1,12,1,0,"autumn"
888,2021-10-15,"Morning",20,"white",1,11,0,0,"autumn"
889,2021-10-15,"Noon",30,"white",1,11,0,0,"autumn"
890,2021-10-15,"Evening",47,"white",1,11,0,0,"autumn"
891,2021-10-16,"Morning",5,"white",1,13,1,0,"autumn"
892,2021-10-16,"Noon",47,"white",1,13,1,0,"autumn"
893,2021-10-16,"Evening",40,"white",1,13,1,0,"autumn"
894,2021-10-17,"Morning",6,"white",1,13,1,0,"autumn"
895,2021-10-17,"Noon",41,"white",1,13,1,0,"autumn"
896,2021-10-20,"Evening",38,"white",1,13,0,0,"autumn"
897,2021-10-22,"Morning",15,"white",1,14,0,0,"autumn"
898,2021-10-23,"Morning",11,"white",1,14,1,0,"autumn"
899,2021-10-23,"Noon",48,"white",1,14,1,0,"autumn"
900,2021-10-23,"Evening",45,"white",1,14,1,0,"autumn"
901,2021-10-24,"Morning",7,"white",1,12,1,0,"autumn"
902,2021-10-24,"Noon",40,"white",1,12,1,0,"autumn"
903,2021-10-24,"Evening",36,"white",1,12,1,0,"autumn"
904,2021-10-27,"Morning",17,"white",1,12,0,0,"autumn"
905,2021-10-27,"Noon",67,"white",1,12,0,0,"autumn"
906,2021-10-27,"Evening",39,"white",1,12,0,0,"autumn"
907,2021-10-28,"Evening",40,"white",1,12,0,0,"autumn"
908,2021-10-29,"Morning",20,"white",1,11,0,0,"autumn"
909,2021-10-29,"Noon",34,"white",1,11,0,0,"autumn"
910,2021-10-29,"Evening",37,"white",1,11,0,0,"autumn"
911,2021-10-30,"Morning",11,"white",1,11,1,0,"autumn"
912,2021-10-30,"Evening",46,"white",1,11,1,0,"autumn"
913,2021-10-31,"Morning",8,"white",1,11,1,0,"autumn"
914,2021-10-31,"Evening",56,"white",1,11,1,0,"autumn"
915,2021-11-01,"Morning",7,"white",1,16,1,29.8,"autumn"
916,2021-11-01,"Evening",5,"white",0,16,1,29.8,"autumn"
917,2021-11-03,"Morning",13,"white",1,12,0,2.6,"autumn"
918,2021-11-03,"Noon",29,"white",1,12,0,2.6,"autumn"
919,2021-11-03,"Evening",28,"white",0,12,0,2.6,"autumn"
920,2021-11-05,"Morning",22,"white",1,11,0,0,"autumn"
921,2021-11-05,"Noon",27,"white",1,11,0,0,"autumn"
922,2021-11-06,"Morning",11,"white",1,11,1,0,"autumn"
923,2021-11-07,"Morning",5,"white",1,10,1,0,"autumn"
924,2021-11-07,"Noon",44,"white",1,10,1,0,"autumn"
925,2021-11-09,"Evening",26,"white",0,10,0,0,"autumn"
926,2021-11-10,"Morning",13,"white",1,11,0,0,"autumn"
927,2021-11-12,"Morning",12,"white",1,11,0,0,"autumn"
928,2021-11-12,"Noon",42,"white",1,11,0,0,"autumn"
929,2021-11-12,"Evening",12,"white",1,11,0,0,"autumn"
930,2021-11-13,"Morning",7,"white",1,11,1,3.8,"autumn"
931,2021-11-13,"Noon",45,"white",1,11,1,3.8,"autumn"
932,2021-11-14,"Morning",2,"white",1,13,1,5.6,"autumn"
933,2021-11-14,"Evening",17,"white",0,13,1,5.6,"autumn"
934,2021-11-17,"Morning",11,"white",1,11,0,0,"autumn"
935,2021-11-17,"Noon",32,"white",1,11,0,0,"autumn"
936,2021-11-17,"Evening",23,"white",0,11,0,0,"autumn"
937,2021-11-19,"Morning",13,"white",1,9,0,0,"autumn"
938,2021-11-20,"Morning",10,"white",1,7,1,0,"autumn"
939,2021-11-20,"Noon",49,"white",1,7,1,0,"autumn"
940,2021-11-20,"Evening",23,"white",0,7,1,0,"autumn"
941,2021-11-21,"Morning",4,"white",1,7,1,0,"autumn"
942,2021-11-21,"Noon",30,"white",1,7,1,0,"autumn"
943,2021-11-21,"Evening",20,"white",0,7,1,0,"autumn"
944,2021-11-24,"Morning",16,"white",1,6,0,0,"autumn"
945,2021-11-24,"Noon",20,"white",1,6,0,0,"autumn"
946,2021-11-24,"Evening",25,"white",0,6,0,0,"autumn"
947,2021-11-25,"Morning",20,"white",1,6,0,3.4,"autumn"
948,2021-11-25,"Noon",17,"white",1,6,0,3.4,"autumn"
949,2021-11-25,"Evening",17,"white",0,6,0,3.4,"autumn"
950,2021-11-27,"Evening",23,"white",0,9,1,4.2,"autumn"
951,2021-11-28,"Morning",6,"white",1,7,1,4.6,"autumn"
952,2021-11-28,"Noon",34,"white",1,7,1,4.6,"autumn"
953,2021-11-28,"Evening",8,"white",0,7,1,4.6,"autumn"
954,2021-11-29,"Morning",26,"white",1,5,0,0,"autumn"
955,2021-11-29,"Noon",34,"white",1,5,0,0,"autumn"
956,2021-11-29,"Evening",25,"white",0,5,0,0,"autumn"
957,2021-11-30,"Morning",23,"white",1,4,0,0,"autumn"
958,2021-11-30,"Noon",30,"white",1,4,0,0,"autumn"
959,2021-11-30,"Evening",13,"white",0,4,0,0,"autumn"
960,2021-12-01,"Morning",21,"white",1,5,0,0.2,"autumn"
961,2021-12-01,"Evening",4,"white",0,5,0,0.2,"autumn"
962,2021-12-03,"Morning",14,"white",1,6,0,0,"autumn"
963,2021-12-03,"Noon",35,"white",1,6,0,0,"autumn"
964,2021-12-03,"Evening",14,"white",0,6,0,0,"autumn"
965,2021-12-04,"Morning",9,"white",1,4,1,0,"autumn"
966,2021-12-04,"Noon",40,"white",1,4,1,0,"autumn"
967,2021-12-04,"Evening",20,"white",0,4,1,0,"autumn"
968,2021-12-05,"Morning",2,"white",1,5,1,1.6,"autumn"
969,2021-12-05,"Noon",45,"white",1,5,1,1.6,"autumn"
970,2021-12-06,"Morning",20,"white",1,5,0,0,"autumn"
971,2021-12-06,"Noon",36,"white",1,5,0,0,"autumn"
972,2021-12-10,"Morning",12,"white",1,5,0,0,"autumn"
973,2021-12-10,"Noon",29,"white",1,5,0,0,"autumn"
974,2021-12-10,"Evening",19,"white",0,5,0,0,"autumn"
975,2021-12-11,"Morning",4,"white",1,5,1,0,"autumn"
976,2021-12-11,"Noon",65,"white",1,5,1,0,"autumn"
977,2021-12-11,"Evening",9,"white",0,5,1,0,"autumn"
978,2021-12-12,"Morning",3,"white",1,3,1,0,"autumn"
979,2021-12-12,"Noon",38,"white",1,3,1,0,"autumn"
980,2021-12-12,"Evening",31,"white",0,3,1,0,"autumn"
981,2021-12-14,"Morning",24,"white",1,4,0,0,"autumn"
982,2021-12-14,"Noon",32,"white",1,4,0,0,"autumn"
983,2021-12-14,"Evening",9,"white",0,4,0,0,"autumn"
984,2021-12-17,"Noon",23,"white",1,3,0,0,"autumn"
985,2021-12-17,"Evening",4,"white",0,3,0,0,"autumn"
986,2021-12-18,"Morning",5,"white",1,3,1,0,"autumn"
987,2021-12-19,"Morning",10,"white",1,0,1,0,"autumn"
988,2021-12-19,"Noon",34,"white",1,0,1,0,"autumn"
989,2021-12-19,"Evening",5,"white",0,0,1,0,"autumn"
990,2021-12-20,"Morning",8,"yellow",1,4,0,0,"autumn"
991,2021-12-20,"Noon",27,"yellow",1,4,0,0,"autumn"
992,2021-12-20,"Evening",8,"yellow",0,4,0,0,"autumn"
993,2021-12-22,"Morning",17,"yellow",1,4,0,0,"winter"
994,2021-12-22,"Noon",35,"yellow",1,4,0,0,"winter"
995,2021-12-22,"Evening",20,"yellow",0,4,0,0,"winter"
996,2021-12-23,"Noon",42,"yellow",1,2,0,0,"winter"
997,2021-12-23,"Evening",7,"yellow",0,2,0,0,"winter"
998,2021-12-24,"Morning",8,"yellow",1,3,0,0,"winter"
999,2021-12-24,"Noon",25,"yellow",1,3,0,0,"winter"
1000,2021-12-24,"Evening",6,"yellow",0,3,0,0,"winter"
1001,2021-12-25,"Morning",3,"yellow",1,5,1,7.8,"winter"
1002,2021-12-25,"Evening",2,"yellow",0,5,1,7.8,"winter"
1003,2021-12-26,"Morning",4,"yellow",1,6,1,0.4,"winter"
1004,2021-12-27,"Morning",11,"yellow",1,6,0,0.2,"winter"
1005,2021-12-27,"Noon",54,"yellow",1,6,0,0.2,"winter"
1006,2021-12-27,"Evening",23,"yellow",0,6,0,0.2,"winter"
1007,2021-12-28,"Morning",13,"yellow",1,7,0,0.2,"winter"
1008,2021-12-28,"Noon",41,"yellow",1,7,0,0.2,"winter"
1009,2021-12-28,"Evening",16,"yellow",0,7,0,0.2,"winter"
1010,2021-12-29,"Morning",5,"yellow",1,6,0,0,"winter"
1011,2021-12-29,"Noon",30,"yellow",1,6,0,0,"winter"
1012,2021-12-29,"Evening",22,"yellow",0,6,0,0,"winter"
1013,2021-12-30,"Morning",11,"yellow",1,4,0,0,"winter"
1014,2021-12-30,"Noon",59,"yellow",1,4,0,0,"winter"
1015,2021-12-31,"Morning",3,"yellow",1,3,0,0.2,"winter"
1016,2021-12-31,"Noon",56,"yellow",1,3,0,0.2,"winter"
1017,2021-12-31,"Evening",12,"yellow",0,3,0,0.2,"winter"
1018,2022-01-01,"Morning",1,"yellow",1,2,1,0.2,"winter"
1019,2022-01-01,"Evening",5,"yellow",0,2,1,0.2,"winter"
1020,2022-01-02,"Morning",1,"yellow",1,3,1,0,"winter"
1021,2022-01-02,"Evening",24,"yellow",0,3,1,0,"winter"
1022,2022-01-03,"Morning",4,"yellow",1,6,0,0,"winter"
1023,2022-01-03,"Noon",37,"yellow",1,6,0,0,"winter"
1024,2022-01-03,"Evening",36,"yellow",0,6,0,0,"winter"
1025,2022-01-04,"Morning",3,"yellow",1,7,0,0,"winter"
1026,2022-01-04,"Noon",49,"yellow",0,7,0,0,"winter"
1027,2022-01-04,"Evening",20,"yellow",1,7,0,0,"winter"
1028,2022-01-09,"Morning",3,"yellow",1,2,1,0,"winter"
1029,2022-01-09,"Noon",33,"yellow",1,2,1,0,"winter"
1030,2022-01-09,"Evening",23,"yellow",0,2,1,0,"winter"
1031,2022-01-10,"Morning",16,"yellow",1,4,0,0,"winter"
1032,2022-01-10,"Noon",28,"yellow",1,4,0,0,"winter"
1033,2022-01-10,"Evening",20,"yellow",0,4,0,0,"winter"
1034,2022-01-11,"Morning",10,"yellow",1,4,0,0,"winter"
1035,2022-01-11,"Noon",19,"yellow",1,4,0,0,"winter"
1036,2022-01-11,"Evening",15,"yellow",0,4,0,0,"winter"
1037,2022-01-12,"Morning",11,"yellow",1,3,0,0,"winter"
1038,2022-01-12,"Noon",25,"yellow",1,3,0,0,"winter"
1039,2022-01-12,"Evening",20,"yellow",0,3,0,0,"winter"
1040,2022-01-14,"Morning",10,"yellow",1,2,0,0,"winter"
1041,2022-01-14,"Noon",26,"yellow",1,2,0,0,"winter"
1042,2022-01-15,"Noon",30,"yellow",1,4,1,0,"winter"
1043,2022-01-15,"Evening",29,"yellow",1,4,1,0,"winter"
1044,2022-01-16,"Morning",4,"yellow",1,4,1,0,"winter"
1045,2022-01-16,"Noon",37,"yellow",1,4,1,0,"winter"
1046,2022-01-16,"Evening",26,"yellow",0,4,1,0,"winter"
1047,2022-01-17,"Morning",18,"yellow",1,3,0,0,"winter"
1048,2022-01-17,"Evening",23,"yellow",1,3,0,0,"winter"
1049,2022-01-18,"Morning",10,"yellow",1,5,0,0,"winter"
1050,2022-01-18,"Noon",19,"yellow",1,5,0,0,"winter"
1051,2022-01-18,"Evening",21,"yellow",0,5,0,0,"winter"
1052,2022-01-20,"Morning",22,"yellow",1,4,0,0,"winter"
1053,2022-01-20,"Noon",42,"yellow",1,4,0,0,"winter"
1054,2022-01-22,"Morning",2,"yellow",1,0,1,0,"winter"
1055,2022-01-22,"Noon",31,"yellow",1,0,1,0,"winter"
1056,2022-01-22,"Evening",38,"yellow",1,0,1,0,"winter"
1057,2022-01-23,"Morning",1,"yellow",1,3,1,0,"winter"
1058,2022-01-23,"Noon",41,"yellow",1,3,1,0,"winter"
1059,2022-01-23,"Evening",52,"yellow",1,3,1,0,"winter"
1060,2022-01-24,"Morning",21,"yellow",1,3,0,0,"winter"
1061,2022-01-24,"Evening",31,"yellow",1,3,0,0,"winter"
1062,2022-01-25,"Morning",27,"yellow",1,4,0,0,"winter"
1063,2022-01-25,"Noon",24,"yellow",1,4,0,0,"winter"
1064,2022-01-25,"Evening",26,"yellow",0,4,0,0,"winter"
1065,2022-01-27,"Morning",14,"yellow",1,4,0,0,"winter"
1066,2022-01-27,"Noon",30,"yellow",1,4,0,0,"winter"
1067,2022-01-28,"Evening",27,"yellow",1,5,0,0,"winter"
1068,2022-01-29,"Morning",9,"yellow",1,4,1,0,"winter"
1069,2022-01-29,"Noon",29,"yellow",1,4,1,0,"winter"
1070,2022-01-29,"Evening",10,"yellow",0,4,1,0,"winter"
1071,2022-01-30,"Morning",1,"yellow",1,4,1,0,"winter"
1072,2022-01-30,"Noon",51,"yellow",1,4,1,0,"winter"
1073,2022-01-30,"Evening",41,"yellow",0,4,1,0,"winter"
1074,2022-01-31,"Morning",16,"yellow",1,3,0,0,"winter"
1075,2022-01-31,"Noon",33,"yellow",1,3,0,0,"winter"
1076,2022-01-31,"Evening",33,"yellow",1,3,0,0,"winter"
1077,2022-02-01,"Morning",13,"yellow",1,4,0,0,"winter"
1078,2022-02-01,"Noon",21,"yellow",1,4,0,0,"winter"
1079,2022-02-01,"Evening",28,"yellow",1,4,0,0,"winter"
1080,2022-02-02,"Morning",17,"yellow",1,5,0,0,"winter"
1081,2022-02-02,"Evening",26,"yellow",1,5,0,0,"winter"
1082,2022-02-03,"Morning",14,"yellow",1,6,0,0,"winter"
1083,2022-02-03,"Noon",36,"yellow",1,6,0,0,"winter"
1084,2022-02-03,"Evening",25,"yellow",1,6,0,0,"winter"
1085,2022-02-05,"Morning",9,"yellow",1,6,1,0,"winter"
1086,2022-02-05,"Noon",28,"yellow",1,6,1,0,"winter"
1087,2022-02-05,"Evening",35,"yellow",1,6,1,0,"winter"
1088,2022-02-06,"Morning",3,"yellow",1,4,1,0,"winter"
1089,2022-02-06,"Noon",59,"yellow",1,4,1,0,"winter"
1090,2022-02-06,"Evening",35,"yellow",1,4,1,0,"winter"
1091,2022-02-07,"Morning",15,"yellow",1,8,0,0,"winter"
1092,2022-02-07,"Noon",22,"yellow",1,8,0,0,"winter"
1093,2022-02-08,"Morning",15,"yellow",1,5,0,0,"winter"
1094,2022-02-08,"Noon",42,"yellow",1,5,0,0,"winter"
